,IE00B3QDMK77,LU3270886024,LU1861128574,LU0348740696,LU2208987508,LU2208987680,LU2208987763,ES0108192008,ES0108203003,ES0108232002,ES0108240005,ES0108193006,ES0108373004,LU0920839346,LU1254136416,LU0414045822,LU1548497699,LU0158827518,LU0256840447,LU1363153823,LU1205638155,LU1143164405,LU1070113664,LU0348826909,LU1400637036,LU1387904524,LU0933100983,LU1019963369,LU1282651980,IE00BDT57Y96,IE00B5B5L056,IE00B1Z6D669,LU2720182869,LU1890834598,LU2286300988,LU2364421367,LU2387748960,LU2399975627,ES0108283005,LU2958546181,LU0348784041,LU2637966677,LU3034474745,LU3034474828,LU3034475049,LU3034475122,LU1462192417,LU1462192250,LU1228143191,LU0739342060,LU0920839429,LU1602091867,LU0348753244,DE000A2DU1Y2,LU1462192680,LU0158828326,LU1459823677,LU1459823750,LU0414046390,LU0256840793,LU2089280825,LU2089281393,LU2514904908,LU2514905038,LU2514905111,LU2829845630
2016-11-14,13.02,,,,,,,,,,,,,129.84,97.57,244.12,,,184.31,104.19,98.88,102.62,102.65,,102.71,45.17928,132.0,116.06,107.42,,11.52,14.4,,,,,,,,,170.8,,,,,,99.66,97.23,103.78,123.28,126.48,,102.85,91.38422,101.33,13.57,98.21,99.58,230.55,173.89,86.08,81.43,,,,
2016-11-15,13.05,,,45.74802,,,,,,,,,,128.65,97.42,243.5,,,182.8,103.69,99.1,103.4,102.42,,102.33,45.04857,131.84,115.35,106.89,,11.52,14.47,,,,,,,,,169.83,,,,,,99.71,97.46,103.66,123.01,125.32,,103.63,91.01384,101.33,13.43,98.42,99.1,229.96,172.46,85.93,80.93,,,,
2016-11-16,13.04,,,46.02057,,,,,,,,,,129.24,97.48,244.13,,,182.53,103.81,98.97,104.73,102.94,,103.68,45.6686,132.59,115.68,108.22,,11.52,14.47,,,,,,,,,172.11,,,,,,100.49,97.62,104.22,123.63,125.9,,104.98,91.23385,102.46,13.57,98.29,99.22,230.55,172.2,86.76,81.15,,,,
2016-11-17,13.05,,,45.98157,,,,,,,,,,129.66,97.62,243.1,,,182.51,103.84,99.05,104.56,103.19,,103.59,45.58626,132.58,115.35,108.16,,11.51,14.46,,,,,,,,,172.52,,,,,,100.44,97.74,104.21,123.92,126.3,,104.8,91.20295,102.26,13.59,98.36,99.24,229.57,172.18,86.8,80.92,,,,
2016-11-18,13.04,,,46.28304,,,,,,,,,,130.88,97.76,243.16,,,183.65,103.98,98.83,104.93,103.52,,104.7,46.18167,133.03,115.66,109.28,,11.5,14.41,,,,,,,,,173.59,,,,,,100.97,97.66,104.56,124.31,127.49,,105.17,91.45248,103.23,13.7,98.15,99.37,229.62,173.25,87.48,81.14,,,,
2016-11-21,13.04,,,45.16235,,,,,,,,,,130.46,97.69,242.3,,,183.41,103.94,98.87,105.64,103.62,,104.49,46.00622,133.14,115.21,109.16,,11.49,14.42,,,,,,,,,173.68,,,,,,100.79,97.65,104.63,124.42,127.06,,105.87,91.34502,102.96,13.65,98.19,99.33,228.8,173.02,87.25,80.82,,,,
2016-11-22,13.08,,,45.78679,,,,,,,,,,130.74,97.87,245.4,,,184.83,104.02,99.06,106.25,104.02,,105.4,46.37463,134.47,116.75,110.68,,11.5,14.45,,,,,,,,,176.96,,,,,,101.4,98.12,105.66,124.9,127.34,,106.48,91.40266,103.64,13.75,98.37,99.41,231.71,174.35,88.87,81.9,,,,
2016-11-23,13.06,,,46.22789,,,,,,,,,,130.67,97.85,245.83,,,184.46,104.23,99.07,,104.03,,105.7,46.59208,134.46,116.44,111.08,,11.48,14.43,,,,,,,,,177.9,,,,,,101.71,98.23,105.66,124.91,127.27,,,91.51934,104.12,13.74,98.38,99.61,232.13,174.0,89.38,81.68,,,,
2016-11-24,13.08,,,45.81729,,,,,,,,,,131.14,97.94,245.17,,,184.91,,99.03,106.81,,,105.98,,,116.69,110.9,,,,,,,,,,,,176.39,,,,,,,,,,127.72,,107.02,91.47368,,13.77,98.34,,231.49,174.42,88.6,81.86,,,,
2016-11-25,13.09,,,46.79343,,,,,,,,,,131.4,97.96,244.7,,,185.14,104.22,98.98,107.06,104.3,,105.69,46.67666,134.66,116.75,110.53,,11.47,14.43,,,,,,,,,177.25,,,,,,101.62,98.08,105.82,125.23,127.97,,107.27,91.53133,104.16,13.79,98.28,99.6,231.05,174.63,88.21,81.9,,,,
2016-11-28,13.09,,,46.88829,,,,,,,,,,131.32,97.99,243.63,,,184.62,104.31,99.06,107.52,104.38,,105.54,46.65589,134.8,116.17,110.89,,11.48,14.44,,,,,,,,,177.29,,,,,,101.75,98.21,105.93,125.32,127.89,,107.73,91.57144,104.24,13.73,98.36,99.68,230.02,174.13,89.02,81.48,,,,
2016-11-29,13.08,,,46.79712,,,,,,,,,,131.63,98.08,243.71,,,185.22,104.32,99.1,107.43,104.11,,105.84,46.67399,134.54,116.24,111.33,,11.48,14.45,,,,,,,,,177.88,,,,,,101.79,98.27,105.71,124.99,128.18,,107.63,91.64383,104.24,13.73,98.41,99.69,230.09,174.7,88.72,81.53,,,,
2016-11-30,13.08,,,47.26892,,,,,,,,,,132.39,98.3,245.12,,,185.69,104.36,99.18,107.56,104.25,,105.75,46.6586,134.8,116.32,111.13,,11.49,14.44,,98.45,,,,,,,176.41,,,,,,101.83,98.45,105.91,125.16,128.93,,107.77,91.83428,104.22,13.73,98.49,99.73,231.42,175.13,89.0,81.59,,,,
2016-12-01,13.07,,,47.33845,,,,,,,,,,130.77,97.76,244.27,,,183.75,104.29,98.94,108.28,104.05,,105.24,46.49781,134.03,116.14,111.45,,11.48,14.39,,,,,,,,,176.15,,,,,,101.37,97.87,105.31,124.92,127.34,,108.52,91.46398,103.83,13.68,98.24,99.66,230.61,173.3,89.2,81.47,,,,
2016-12-02,13.08,,,46.58296,,,,,,,,,,129.08,97.35,242.73,,,181.0,104.21,98.9,107.37,103.64,,104.77,46.21821,133.51,115.24,109.24,,11.5,14.42,,,,,,,,,174.98,,,,,,101.18,97.71,104.88,124.43,125.69,,107.6,90.90185,103.57,13.57,98.21,99.58,229.16,170.7,87.16,80.83,,,,
2016-12-05,13.07,,,46.67155,,,,,,,,,,131.81,97.98,245.93,,,184.35,104.28,98.92,108.02,103.94,,105.67,46.41323,134.2,117.41,109.6,,11.51,14.46,,,,,,,,,175.65,,,,,,101.42,97.84,105.42,124.78,128.35,,108.23,91.67972,103.9,13.72,98.22,99.65,232.15,173.86,86.83,82.35,,,,
2016-12-06,13.08,,,46.96921,,,,,,,,,,130.72,97.76,244.42,,,183.54,104.4,98.95,107.01,104.15,,104.76,46.22578,134.3,116.99,109.3,,11.52,14.49,,,,,,,,,174.81,,,,,,101.26,97.9,105.51,125.03,127.28,,107.24,91.3242,103.59,13.59,98.25,99.77,230.73,173.08,87.6,82.05,,,,
2016-12-07,13.11,,,46.76896,,,,,,,,,,131.33,97.89,247.21,,,186.14,104.5,98.95,107.27,104.43,,105.88,46.73679,134.91,118.66,110.43,,11.53,14.55,,,,,,,,,176.39,,,,,,101.87,98.12,105.98,125.36,127.87,,107.48,91.45561,104.55,13.7,98.25,99.86,233.35,175.54,87.85,83.23,,,,
2016-12-08,13.12,,,48.42703,,,,,,,,,,130.94,97.75,247.68,,,186.96,104.68,98.88,108.17,105.24,,106.54,46.98718,136.51,119.02,111.19,,11.54,14.54,,,,,,,,,176.59,,,,,,102.28,98.19,107.24,126.33,127.49,,108.39,91.42472,105.13,13.75,98.18,100.04,233.8,176.3,90.38,83.48,,,,
2016-12-09,13.16,,,48.6874,,,,,,,,,,132.72,98.19,249.97,,,188.91,104.78,98.96,108.59,105.73,,108.44,47.86094,137.17,120.5,112.53,,11.55,14.53,,,,,,,,,177.8,,,,,,103.38,98.49,107.72,126.92,129.22,,108.81,91.76269,106.72,13.95,98.26,100.13,235.96,178.14,90.62,84.51,,,,
2016-12-12,13.15,,,47.90219,,,,,,,,,,132.74,98.18,251.98,,,189.07,104.85,98.94,109.01,105.87,,109.0,48.08633,137.88,120.89,111.9,,11.56,14.53,,,,,,,,,178.62,,,,,,103.84,98.55,108.26,127.05,129.23,,109.24,91.8618,107.34,14.03,98.23,100.19,237.84,178.28,89.24,84.78,,,,
2016-12-13,13.18,,,47.69188,,,,,,,,,,133.47,98.41,253.58,,,189.82,104.87,99.05,109.22,105.89,,109.08,48.02366,138.0,121.48,112.06,,11.55,14.55,,,,,,,,,179.58,,,,,,103.91,98.7,108.35,127.07,129.94,,109.44,91.90467,107.27,14.07,98.34,100.21,239.34,178.99,89.32,85.2,,,,
2016-12-14,13.21,,,47.41014,,,,,,,,,,133.66,98.58,254.2,,,189.55,104.82,99.25,109.31,106.11,,109.26,48.16902,138.42,121.48,111.97,,11.53,14.53,,,,,,,,,179.72,,,,,,104.23,99.09,108.68,127.32,130.12,,109.53,92.09507,107.71,14.1,98.54,100.16,239.92,178.73,89.18,85.2,,,,
2016-12-15,13.19,,,48.32794,,,,,,,,,,133.82,98.58,253.76,,,189.89,104.78,99.19,109.43,105.83,,109.35,48.21037,137.32,121.34,111.63,,11.51,14.47,,,,,,,,,180.23,,,,,,104.14,98.95,107.85,126.98,130.27,,109.64,92.24121,107.61,14.12,98.48,100.12,239.5,179.04,89.86,85.1,,,,
2016-12-16,13.21,,,48.34125,,,,,,,,,,134.46,98.77,254.46,,,191.09,104.63,99.28,110.01,105.82,,110.12,48.54617,137.86,121.8,112.09,,11.51,14.48,,,,,,,,,180.87,,,,,,104.67,99.27,108.28,126.97,130.89,,110.22,92.28408,108.35,14.19,98.57,99.98,240.15,180.17,89.95,85.42,,,,
2016-12-19,13.24,,,47.98517,,,,,,,,,,135.27,98.94,255.95,,,192.16,104.71,99.27,109.77,105.76,,110.02,48.57142,137.06,122.45,111.58,,11.53,14.51,,,,,,,,,180.22,,,,,,104.82,99.25,107.65,126.89,131.67,,109.97,92.47165,108.5,14.16,98.56,100.05,241.55,181.16,89.18,85.87,,,,
2016-12-20,13.23,,,47.87148,,,,,,,,,,136.03,99.18,257.12,,,193.18,104.75,99.39,110.0,105.88,,111.08,48.86944,138.14,122.61,111.88,,11.53,14.51,,,,,,,,,180.06,,,,,,105.26,99.54,108.5,127.03,132.41,,110.21,92.75054,109.01,14.29,98.67,100.09,242.64,182.13,89.37,85.98,,,,
2016-12-21,13.24,,,47.52034,,,,,,,,,,136.0,99.23,257.23,,,193.49,104.73,99.47,109.72,105.97,,111.3,48.97346,138.74,122.79,111.94,,11.54,14.53,,,,,,,,,180.11,,,,,,105.48,99.74,108.96,127.14,132.38,,109.92,92.69013,109.3,14.3,98.75,100.07,242.75,182.41,89.08,86.1,,,,
2016-12-22,13.24,,,46.80832,,,,,,,,,,135.53,99.08,256.53,,,193.57,104.78,99.4,109.81,105.77,,110.68,48.69496,138.24,122.55,110.86,,11.54,14.53,,,,,,,,,177.74,,,,,,105.16,99.58,108.58,126.9,131.92,,110.01,92.64447,108.81,14.23,98.68,100.12,242.08,182.48,88.39,85.94,,,,
2016-12-23,13.26,,,46.80457,,,,,,,,,,135.87,99.15,256.89,,,194.1,104.83,99.41,,105.72,,110.32,48.50029,137.92,122.7,110.02,,11.55,14.55,,,,,,,,,176.86,,,,,,105.0,99.5,108.34,126.83,132.24,,,92.64307,108.58,14.2,98.69,100.17,242.42,182.97,87.79,86.04,,,,
2016-12-27,,,,46.60716,,,,,,,,,,136.29,99.3,257.31,,,194.99,104.89,99.48,109.55,106.08,,110.48,48.58328,138.18,122.92,,,,,,,,,,,,,177.09,,,,,,105.05,99.57,108.54,127.25,132.65,,109.74,92.81445,108.66,14.21,98.76,100.22,242.79,183.8,,86.19,,,,
2016-12-28,13.27,,,46.9584,,,,,,,,,,136.36,99.39,257.46,,,194.68,104.94,99.61,109.77,105.95,,110.65,48.69658,138.52,122.96,111.17,,11.57,14.57,,,,,,,,,178.45,,,,,,105.21,99.71,108.82,127.1,132.71,,109.95,92.84254,108.82,14.23,98.88,100.27,242.93,183.51,89.13,86.22,,,,
2016-12-29,13.27,,,47.05941,,,,,,,,,,136.69,99.47,257.71,,,194.9,104.82,99.62,108.42,105.58,,109.84,48.39952,137.19,122.9,111.5,,11.57,14.58,,,,,,,,,178.97,,,,,,104.8,99.65,107.76,126.65,133.03,,108.59,92.94439,108.22,14.17,98.89,100.15,243.16,183.71,88.82,86.17,,,,
2016-12-30,13.26,,,47.28049,,,,,,,,,,136.11,99.29,256.82,,,194.52,104.88,99.57,108.57,105.43,,108.85,47.98931,137.27,122.38,111.08,,11.57,14.6,,98.6,,,,,,,177.23,,,,,,104.26,99.43,107.82,126.47,132.46,,108.75,92.86923,107.45,14.04,98.84,100.21,242.31,183.35,88.96,85.81,,,,
2017-01-02,,,,47.7371,,,,,,,,,,137.21,99.6,259.07,,,195.95,,99.66,,,,109.13,,,123.61,,,,,,,,,,,,,177.82,,,,,,,,,,133.53,,,93.01252,,14.1,98.92,,244.42,184.68,,86.66,,,,
2017-01-03,13.26,,,48.34034,,,,,,,,,,138.1,99.68,261.77,,,196.89,104.85,99.49,,105.5,,110.96,48.65144,137.44,124.83,113.12,,11.56,14.62,,,,,,,,,181.06,,,,,,104.92,99.48,107.93,126.54,134.39,,,93.23236,108.55,14.29,98.76,100.18,246.96,185.56,90.42,87.52,,,,
2017-01-04,13.28,,,48.1222,,,,,,,,,,137.4,99.46,262.19,,,196.17,104.93,99.41,110.93,105.95,,110.86,48.87984,137.39,124.84,113.33,,11.56,14.64,,,,,,,,,180.61,,,,,,105.22,99.48,107.88,127.07,133.71,,111.1,92.96547,109.04,14.3,98.68,100.25,247.36,184.89,90.14,87.52,,,,
2017-01-05,13.27,,,47.98527,,,,,,,,,,137.41,99.43,262.06,,,196.3,105.16,99.36,111.03,106.37,,111.05,48.95879,138.3,125.02,113.79,,11.58,14.7,,,,,,,,,181.32,,,,,,105.43,99.51,108.58,127.58,133.72,,111.17,92.91982,109.28,14.29,98.62,100.48,247.23,185.0,89.99,87.65,,,,
2017-01-06,13.27,,,47.97522,,,,,,,,,,136.99,99.3,262.01,,,196.12,105.26,99.29,110.86,106.51,,110.19,48.55766,137.98,124.66,113.34,,11.58,14.69,,,,,,,,,180.49,,,,,,105.09,99.4,108.32,127.74,133.3,,110.98,92.82993,108.74,14.2,98.56,100.57,247.17,184.83,90.66,87.39,,,,
2017-01-09,13.27,,,47.92397,,,,,,,,,,137.11,99.3,260.98,,,196.3,105.25,99.25,,106.74,,110.59,48.75765,138.2,124.27,113.6,,11.58,14.71,,,,,,,,,181.11,,,,,,105.29,99.43,108.49,128.01,133.41,,,92.76675,109.16,14.31,98.52,100.55,246.19,184.99,90.37,87.12,,,,
2017-01-10,13.27,,,48.21417,,,,,,,,,,137.08,99.34,259.76,,,196.28,105.22,99.31,110.02,106.81,,109.81,48.43574,137.92,123.95,113.69,,11.58,14.71,,,,,,,,,181.18,,,,,,104.82,99.35,108.27,128.09,133.39,,110.12,92.80959,108.46,14.22,98.58,100.53,245.03,184.97,90.78,86.9,,,,
2017-01-11,13.28,,,49.13302,,,,,,,,,,137.24,99.34,259.49,,,196.69,105.37,99.27,110.8,106.98,,110.76,48.89476,138.24,124.61,115.2,,11.59,14.69,,,,,,,,,182.86,,,,,,105.22,99.42,108.52,128.3,133.53,,110.92,92.85244,109.05,14.26,98.54,100.67,244.77,185.35,92.53,87.36,,,,
2017-01-12,13.28,,,48.62688,,,,,,,,,,136.86,99.34,258.42,,,196.22,105.29,99.38,109.96,106.76,,110.1,48.6825,138.21,124.4,114.97,,11.59,14.71,,,,,,,,,182.83,,,,,,105.09,99.55,108.46,128.03,133.16,,110.12,92.82155,108.79,14.19,98.64,100.6,243.76,184.9,91.66,87.21,,,,
2017-01-13,13.28,,,48.54777,,,,,,,,,,137.81,99.53,259.04,,,197.18,105.24,99.37,110.5,106.85,,110.07,48.58283,138.06,124.75,115.05,,11.6,14.71,,,,,,,,,183.07,,,,,,104.94,99.38,108.36,128.14,134.08,,110.63,92.99711,108.53,14.21,98.63,100.55,244.34,185.8,92.01,87.45,,,,
2017-01-16,13.29,,,48.79852,,,,,,,,,,137.91,99.57,258.55,,,197.58,,99.39,109.6,,,110.58,,,124.38,114.75,,,,,,,,,,,,181.55,,,,,,,,,,134.18,,109.76,92.97817,,14.24,98.65,,243.86,186.17,91.45,87.19,,,,
2017-01-17,13.3,,,48.58344,,,,,,,,,,137.02,99.46,256.87,,,195.88,105.27,99.53,108.09,106.79,,109.71,48.46561,138.44,123.58,114.47,,11.61,14.75,,,,,,,,,180.96,,,,,,104.75,99.46,108.64,128.05,133.3,,108.26,92.81456,108.26,14.13,98.78,100.58,242.27,184.56,91.22,86.62,,,,
2017-01-18,13.29,,,48.79961,,,,,,,,,,137.2,99.42,256.76,,,196.94,105.26,99.4,108.6,106.66,,109.46,48.36256,137.86,123.72,114.92,,11.59,14.72,,,,,,,,,182.11,,,,,,104.41,99.19,108.18,127.9,133.47,,108.76,92.88689,107.95,14.11,98.65,100.56,242.16,185.55,91.71,86.73,,,,
2017-01-19,13.29,,,49.0471,,,,,,,,,,137.16,99.27,255.46,,,196.67,105.3,99.18,109.71,106.87,,109.68,48.44868,138.1,123.54,114.8,,11.6,14.68,,,,,,,,,181.28,,,,,,104.38,98.99,108.41,128.14,133.44,,109.83,92.82651,108.13,14.12,98.43,100.6,240.93,185.3,92.05,86.6,,,,
2017-01-20,13.28,,,48.30073,,,,,,,,,,137.23,99.25,257.48,,,196.74,105.26,99.12,110.31,106.75,,109.68,48.36724,137.88,123.81,114.78,,11.61,14.69,,,,,,,,,180.31,,,,,,104.21,98.86,108.24,128.0,133.5,,110.41,92.78087,108.0,14.1,98.37,100.56,242.83,185.36,91.33,86.79,,,,
2017-01-23,13.29,,,48.17152,,,,,,,,,,137.0,99.17,255.95,,,197.16,105.33,99.09,109.44,106.6,,109.01,48.22913,137.96,123.41,114.97,,11.63,14.73,,,,,,,,,179.72,,,,,,103.88,98.68,108.3,127.81,133.27,,109.57,92.6145,107.55,14.04,98.34,100.63,241.38,185.74,91.59,86.5,,,,
2017-01-24,13.29,,,48.66388,,,,,,,,,,137.17,99.27,254.92,,,197.5,105.32,99.18,108.96,106.56,,108.67,48.21454,137.57,123.43,115.72,,11.61,14.71,,,,,,,,,179.45,,,,,,103.78,98.79,107.98,127.76,133.43,,109.09,92.7753,107.37,14.03,98.44,100.62,240.4,186.06,92.22,86.51,,,,
2017-01-25,13.29,,,49.16184,,,,,,,,,,138.29,99.41,256.98,,,198.46,105.34,99.02,110.12,107.27,,110.11,48.54134,140.02,124.52,116.52,,11.61,14.69,,,,,,,,,180.41,,,,,,104.15,98.81,109.88,128.6,134.52,,110.24,92.9066,108.06,14.23,98.27,100.64,242.34,186.97,93.06,87.28,,,,
2017-01-26,13.28,,,,,,,,,,,,,139.59,99.54,258.54,,,199.43,105.47,98.77,111.97,107.59,,110.47,49.04282,139.85,125.64,117.78,,11.62,14.7,,,,,,,,,183.0,,,,,,104.77,98.83,109.74,129.0,135.78,,112.07,93.06739,109.04,14.29,98.02,100.76,243.8,187.88,94.46,88.06,,,,
2017-01-27,13.28,,,49.40803,,,,,,,,,,138.85,99.38,255.95,,,198.63,105.42,98.79,112.41,107.44,,110.24,48.97535,139.4,124.49,117.84,,11.63,14.73,,,,,,,,,183.04,,,,,,104.73,98.89,109.38,128.81,135.06,,112.5,92.81534,108.92,14.23,98.04,100.72,241.36,187.11,93.94,87.25,,,,
2017-01-30,13.28,,,49.5307,,,,,,,,,,138.09,99.12,254.09,,,197.73,105.46,98.61,111.63,107.07,,109.94,48.87273,139.43,123.62,117.74,,11.64,14.72,,,,,,,,,182.5,,,,,,104.47,98.59,109.41,128.36,134.31,,111.72,92.67848,108.67,14.2,97.86,100.75,239.58,186.26,94.0,86.64,,,,
2017-01-31,13.27,,,48.4713,,,,,,,,,,138.19,99.15,253.75,,,197.53,105.42,98.64,110.01,106.9,,109.35,48.56081,138.47,123.51,116.94,,11.64,14.72,,99.04,,,,,,,181.56,,,,,,104.04,98.46,108.65,128.15,134.41,,110.09,92.70657,108.03,14.14,97.89,100.72,239.26,186.06,92.47,86.56,,,,
2017-02-01,13.27,,,49.51673,,,,,,,,,,138.6,99.27,253.26,,,197.56,105.34,98.69,110.34,107.17,,109.21,48.39143,138.74,123.77,116.65,,11.64,14.72,,,,,,,,,180.81,,,,,,103.75,98.39,108.85,128.47,134.8,,110.43,92.73466,107.59,14.06,97.94,100.63,238.8,186.09,93.31,86.74,,,,
2017-02-02,13.29,,,49.47965,,,,,,,,,,138.5,99.23,252.56,,,197.98,105.38,98.67,109.2,107.2,,108.65,48.38191,138.21,123.54,116.88,,11.64,14.74,,,,,,,,,181.17,,,,,,103.74,98.33,108.43,128.5,134.7,,109.29,92.68904,107.64,13.96,97.91,100.66,238.13,186.48,93.34,86.58,,,,
2017-02-03,13.31,,,49.9974,,,,,,,,,,139.05,99.43,253.62,,,198.95,105.45,98.79,109.55,107.48,,109.37,48.58679,138.71,123.9,117.85,,11.65,14.76,,,,,,,,,182.29,,,,,,104.17,98.55,108.83,128.83,135.23,,109.64,92.93826,108.16,14.06,98.04,100.74,239.12,187.39,93.62,86.83,,,,
2017-02-06,13.33,,,50.63053,,,,,,,,,,139.01,99.45,254.58,,,198.8,105.53,98.83,109.66,107.68,,109.97,48.90707,139.74,124.2,119.0,,11.67,14.8,,,,,,,,,182.98,,,,,,104.54,98.68,109.62,129.07,135.19,,109.74,92.88984,108.7,14.15,98.07,100.82,240.02,187.23,94.99,87.04,,,,
2017-02-07,13.33,,,50.76825,,,,,,,,,,139.28,99.53,252.7,,,198.32,105.53,98.85,109.81,107.69,,110.32,49.05272,139.38,123.53,119.13,,11.66,14.8,,,,,,,,,182.32,,,,,,104.7,98.69,109.37,129.08,135.44,,109.87,92.94741,108.9,14.14,98.09,100.82,238.23,186.78,94.83,86.56,,,,
2017-02-08,13.34,,,50.77149,,,,,,,,,,140.1,99.74,253.35,,,199.27,105.57,98.89,110.49,107.51,,110.64,49.1675,139.46,124.11,119.27,,11.65,14.81,,,,,,,,,183.25,,,,,,104.9,98.79,109.42,128.86,136.24,,110.55,93.1229,109.16,14.18,98.13,100.85,238.84,187.67,94.64,86.97,,,,
2017-02-09,13.35,,,51.3069,,,,,,,,,,139.79,99.78,254.55,,,199.11,105.49,99.08,109.47,107.69,,110.15,48.99647,139.41,123.93,119.3,,11.65,14.8,,,,,,,,,182.14,,,,,,104.86,99.01,109.38,129.07,135.94,,109.54,93.16572,108.78,14.14,98.32,100.77,239.97,187.52,95.53,86.85,,,,
2017-02-10,13.35,,,51.72319,,,,,,,,,,140.75,99.94,256.65,,,200.38,105.5,98.99,111.28,107.99,,111.37,49.51706,140.24,125.04,120.42,,11.66,14.81,,,,,,,,,182.92,,,,,,105.68,99.25,110.03,129.43,136.87,,111.35,93.37069,110.05,14.28,98.23,100.79,241.95,188.71,96.27,87.62,,,,
2017-02-13,13.36,,,51.84554,,,,,,,,,,141.22,99.97,256.56,,,201.04,105.54,98.9,111.5,108.28,,111.86,49.77503,140.84,125.47,121.33,,11.66,14.82,,,,,,,,,183.83,,,,,,105.96,99.25,110.48,129.77,137.32,,111.56,93.41069,110.52,14.33,98.13,100.83,241.85,189.32,97.11,87.92,,,,
2017-02-14,13.36,,,52.02367,,,,,,,,,,141.17,100.01,257.11,,,201.33,105.53,99.01,109.93,108.42,,112.41,50.02375,141.48,125.91,121.77,,11.65,14.81,,,,,,,,,184.79,,,,,,106.54,99.56,110.97,129.92,137.26,,109.97,93.42402,111.27,14.37,98.24,100.82,242.36,189.59,97.66,88.23,,,,
2017-02-15,13.37,,,51.67845,,,,,,,,,,141.42,100.02,258.12,,,202.27,105.53,98.96,111.32,108.67,,113.26,50.40686,142.06,126.57,123.0,,11.66,14.78,,,,,,,,,185.45,,,,,,107.03,99.66,111.42,130.24,137.5,,111.36,93.43736,112.05,14.46,98.19,100.82,243.31,190.47,98.03,88.69,,,,
2017-02-16,13.38,,,51.48109,,,,,,,,,,141.75,100.09,257.44,,,202.36,105.54,98.93,111.35,108.87,,112.96,50.29755,142.75,126.27,122.59,,11.67,14.8,,,,,,,,,185.53,,,,,,107.03,99.64,111.97,130.47,137.82,,111.4,93.48017,112.0,14.43,98.16,100.83,242.66,190.55,97.57,88.48,,,,
2017-02-17,13.39,,,51.63271,,,,,,,,,,141.3,100.09,256.24,,,201.96,105.55,99.08,110.55,108.65,,112.76,50.21316,142.76,125.42,121.99,,11.67,14.81,,,,,,,,,186.42,,,,,,106.96,99.69,111.97,130.2,137.38,,110.6,93.47876,111.77,14.4,98.31,100.83,241.52,190.17,97.51,87.88,,,,
2017-02-20,13.41,,,52.06957,,,,,,,,,,142.45,100.32,258.0,,,203.02,,99.06,110.89,,,113.22,,,126.35,122.52,,,,,,,,,,,,186.85,,,,,,,,,,138.49,,110.93,93.72507,,14.51,98.29,,243.17,191.15,97.81,88.53,,,,
2017-02-21,13.42,,,52.53819,,,,,,,,,,142.96,100.39,257.99,,,203.83,105.59,99.0,111.68,108.96,,114.25,50.74068,143.52,126.6,123.54,,11.69,14.84,,,,,,,,,188.54,,,,,,107.37,99.75,112.52,130.56,138.98,,111.71,93.81209,112.51,14.61,98.23,100.88,243.15,191.92,98.67,88.7,,,,
2017-02-22,13.44,,,52.22285,,,,,,,,,,144.1,100.67,259.71,,,205.55,105.64,99.05,111.58,109.19,,114.93,51.17859,143.73,127.24,125.0,,11.69,14.86,,,,,,,,,189.99,,,,,,108.03,100.02,112.68,130.83,140.09,,111.6,94.00227,113.37,14.69,98.27,100.92,244.77,193.53,99.45,89.15,,,,
2017-02-23,13.46,,,52.14928,,,,,,,,,,144.02,100.69,259.58,,,205.25,105.67,99.11,111.5,109.25,,114.52,51.01648,143.61,127.32,124.66,,11.71,14.89,,,,,,,,,189.88,,,,,,107.94,100.08,112.58,130.91,140.01,,111.53,94.00085,113.11,14.66,98.33,100.95,244.65,193.24,99.08,89.21,,,,
2017-02-24,13.48,,,,,,,,,,,,,143.81,100.76,259.22,,,204.22,105.7,99.29,111.18,109.0,,114.06,50.74363,143.64,126.5,123.31,,11.72,14.93,,,,,,,,,189.42,,,,,,107.78,100.09,112.59,130.61,139.8,,111.2,94.05839,112.67,14.61,98.51,100.98,244.3,192.27,98.64,88.63,,,,
2017-02-27,13.49,,,51.94351,,,,,,,,,,142.61,100.55,257.14,,,202.93,105.82,99.39,109.42,109.15,,114.24,50.61512,144.44,125.78,122.47,,11.72,14.92,,,,,,,,,189.46,,,,,,107.57,100.12,113.22,130.78,138.62,,109.43,93.8773,112.27,14.62,98.61,101.09,242.32,191.05,97.51,88.12,,,,
2017-02-28,13.49,,,52.00053,,,,,,,,,,142.33,100.51,258.02,,,202.74,105.85,99.43,109.49,109.14,,113.86,50.61144,144.01,125.64,122.3,,11.71,14.92,,101.85,,,,,,,188.89,,,,,,107.55,100.11,112.9,130.76,138.35,,109.5,93.81694,112.27,14.57,98.64,101.11,243.15,190.86,97.27,88.02,,,,
2017-03-01,13.48,,,52.6432,,,,,,,,,,143.52,100.71,260.0,,,204.8,105.89,99.32,111.14,109.41,,114.31,50.72352,143.89,127.23,122.48,,11.7,14.89,,,,,,,,,189.84,,,,,,107.64,100.04,112.82,131.08,139.5,,111.15,94.08079,112.62,14.69,98.54,101.16,245.01,192.8,97.65,89.14,,,,
2017-03-02,13.48,,,52.52416,,,,,,,,,,143.74,100.69,260.48,,,205.34,106.0,99.23,112.15,109.66,,115.22,51.22803,145.38,127.72,122.88,,11.7,14.88,,,,,,,,,190.62,,,,,,108.55,100.28,114.0,131.37,139.72,,112.16,94.02042,113.89,14.82,98.44,101.26,245.46,193.3,98.11,89.48,,,,
